,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
30,0.29979796409606935,0.02603478834807448,0.024335241317749022,0.00257016369758718,0.0,,gini,20,0.8,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 100}",0.8166666666666667,0.85,0.8722222222222222,0.7988826815642458,0.7932960893854749,0.8262135319677218,0.03034558184446082,150
31,0.563093614578247,0.01566290307612853,0.042885446548461915,0.006212062207794024,0.0,,gini,20,0.8,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 200}",0.8166666666666667,0.8277777777777777,0.8333333333333334,0.8044692737430168,0.7988826815642458,0.8162259466170081,0.01315530248491011,345
32,0.8904183387756348,0.05870339544660655,0.0682175636291504,0.014502640045363521,0.0,,gini,20,0.8,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 300}",0.8277777777777777,0.8333333333333334,0.8388888888888889,0.8100558659217877,0.7988826815642458,0.8217877094972067,0.014992725853863633,229
33,0.3207417011260986,0.028395731507231407,0.02373647689819336,0.002393603378916957,0.0,,gini,20,0.8,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 100}",0.8166666666666667,0.8277777777777777,0.8444444444444444,0.8212290502793296,0.8044692737430168,0.8229174425822471,0.013185541088814378,192
34,0.5423490524291992,0.032208821510101876,0.04248647689819336,0.004442108549908821,0.0,,gini,20,0.8,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 200}",0.8277777777777777,0.8277777777777777,0.8555555555555555,0.8100558659217877,0.7988826815642458,0.8240099317194289,0.01923337912949921,182
35,0.7468025207519531,0.01900100068247993,0.06841659545898438,0.010064417967315486,0.0,,gini,20,0.8,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 300}",0.8333333333333334,0.8277777777777777,0.8444444444444444,0.8044692737430168,0.7988826815642458,0.8217815021725636,0.017361326649584986,237
36,0.31076803207397463,0.008569870396776083,0.021941471099853515,0.002523192581227159,0.0,,entropy,,,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.8333333333333334,0.8333333333333334,0.8444444444444444,0.7932960893854749,0.8044692737430168,0.8217752948479206,0.019450605959433317,238
37,0.7083049774169922,0.034069955886351824,0.05006661415100098,0.007035653615115684,0.0,,entropy,,,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.8166666666666667,0.8166666666666667,0.8277777777777777,0.8044692737430168,0.8100558659217877,0.8151272501551832,0.007798549285177478,362
38,1.0398186206817628,0.04822252897945903,0.06243281364440918,0.007398821864644093,0.0,,entropy,,,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 300}",0.8111111111111111,0.8333333333333334,0.8444444444444444,0.8044692737430168,0.8044692737430168,0.8195654872749845,0.01634493130760735,272
39,0.35106072425842283,0.02284741443972634,0.01974911689758301,0.0007468555267951001,0.0,,entropy,,,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 100}",0.8166666666666667,0.8444444444444444,0.8444444444444444,0.8044692737430168,0.8100558659217877,0.824016139044072,0.017120836638636477,175
